"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lSMAR","newANTsNative",0.238979904046158,0.249913709829286,0.252753586129601,0.255651380889411,0.268356963738544,0.00418425660307139,0.905821024178419,0.967099605802911,0.98613343297559,1.00504537371873,1.09071968432798,0.0277177939713637,3.43783186622279,3.81582923798269,3.90306204391926,3.98934749944771,4.3584257074974,0.127427018606592
"lTT","newANTsNative",0.30456018687535,0.318747442125621,0.322269533079069,0.325936445129879,0.34031571025099,0.00534640545728329,0.843817234085925,0.923914434511848,0.940597212296961,0.959942356780866,1.02998714597063,0.0266551570758517,2.61351611561436,2.85769466264827,2.92169038343136,2.98708182368952,3.2855381459764,0.0962181872081522
"lINS","newANTsNative",0.234470955071767,0.246398942000333,0.249177652272866,0.251936121522987,0.266532606253065,0.00414181072572919,0.896227786198414,0.966602505640114,0.985668606350187,1.00486019537331,1.08905562155713,0.0273697527504607,3.53504028176756,3.86998626384074,3.95506201446051,4.0436145241819,4.44569124418022,0.128950704440104
"rcACC","newANTsNative",0.187097270505734,0.196216700987877,0.198535826796964,0.200855775419777,0.209166006393545,0.0033240495950764,0.911729845593982,0.978207794755323,0.995457138799801,1.01327608815162,1.11381470136393,0.0268405412835087,4.54206691437289,4.90967187898632,5.0157723611765,5.1248549890071,5.75170411246818,0.158667851626466
"rcMFG","newANTsNative",0.246377608012467,0.262313772912918,0.265134954617863,0.268020350097833,0.282656625121421,0.00427182792730846,0.869498019169133,0.948009011184497,0.96556514670595,0.983084677048797,1.06664021924704,0.0262841175871755,3.21643346092359,3.56025448909112,3.63937154697995,3.72187069945999,4.07915302216608,0.116755184893243
"rCUN","newANTsNative",0.239777041703505,0.253002601694753,0.255843734322544,0.258730533322451,0.276310678075866,0.00420093093127285,0.896333055123663,0.963098952978103,0.980895782364421,0.999317952846036,1.07949541333861,0.0270836423342152,3.43715620316264,3.75472230179091,3.83530355765114,3.91622229476571,4.25174831146899,0.123516825096461
"rENT","newANTsNative",0.26649875379396,0.280072772669248,0.283291822660862,0.286556868663583,0.300807244660386,0.00479812701997048,0.875430492233856,0.951995028128305,0.97059543270357,0.989344777446895,1.08522084443626,0.0279207481647174,3.05454461852956,3.34916511232072,3.42576943814091,3.50223163147543,3.84127269176716,0.114601802725088
"rFUS","newANTsNative",0.231585913220694,0.241128417726918,0.243756935615796,0.246484527292135,0.260564226012853,0.0040130931343159,0.906994360165786,0.970963697952413,0.988418947855196,1.00689104064654,1.08904382070776,0.0268679535788377,3.64785234030654,3.96958491576295,4.05716312594972,4.14362914774944,4.5706507161402,0.130260478974998
"rIPL","newANTsNative",0.197403886755996,0.208672234809177,0.210997873213068,0.213367963901468,0.223485136493126,0.00350957491325383,0.894542973511313,0.971890510921039,0.989795352590276,1.00830765684506,1.09670503242234,0.0277404401152616,4.12013105630925,4.59517046292915,4.6913997367474,4.7936318317658,5.36001995251161,0.153037878232425
"rITG","newANTsNative",0.290384489172843,0.305367525161212,0.308872922184845,0.312501283311429,0.329853964752661,0.00524643919270797,0.885816132784359,0.945097500063404,0.962715796860618,0.981124013770391,1.06062632019383,0.026776132633022,2.77800352062587,3.04960292740882,3.11700168826749,3.18567562046955,3.52771895151833,0.102449685128274
"riCC","newANTsNative",0.192588179091914,0.202277852325796,0.204488027579512,0.206811428059177,0.216434318328885,0.00336385146399585,0.889187049530004,0.9700647092591,0.988479472893722,1.00802204458614,1.10623069885733,0.0274580814920999,4.356603074005,4.72981656690055,4.83738914283067,4.94521304609031,5.40922011597989,0.158562235173919
"rLOG","newANTsNative",0.250775023354478,0.262844642128233,0.265692846854591,0.268785208862091,0.281451170378409,0.0043802097221224,0.877082609735092,0.954693117379381,0.972656515093314,0.991322507033905,1.0722494625357,0.0269860210950113,3.25973573669599,3.57983075915745,3.65811294880456,3.74085932122135,4.13255172060841,0.118389617490266
"rLOF","newANTsNative",0.239054740515599,0.251946133734312,0.254731248600528,0.257677953437912,0.268784245303078,0.00427320194218733,0.890592398189388,0.969730665215521,0.988293176653345,1.00660534311993,1.1119448976461,0.0272389542567595,3.49192382211806,3.79204664894173,3.87800401493974,3.96506189622669,4.40944705079307,0.125804732879955
"rLING","newANTsNative",0.26473900046011,0.276275023595325,0.279305343546264,0.282562814579804,0.294977895506219,0.00462840219182441,0.878474386846796,0.95475833675382,0.973002603168567,0.991002013337362,1.06940008978875,0.0270306648024154,3.1131717429228,3.40614350668088,3.48140881808172,3.56084391580212,3.9496934375637,0.11535305924331
"rMOF","newANTsNative",0.270823952975862,0.287043681566622,0.290273896945577,0.293691902644282,0.3088630832757,0.00487293759092463,0.887771063902391,0.958079623630942,0.976696485501411,0.994151105951695,1.07446661907287,0.0262611475015542,3.01646700869388,3.29282506381678,3.36187370986648,3.43734525739378,3.94926532973631,0.107243953403318
"rMGH","newANTsNative",0.227172728238137,0.236954953949659,0.239697377059859,0.242342988443855,0.254592081931752,0.00396834760444123,0.890599183070324,0.971644147675693,0.990517451128445,1.01039312036157,1.09183516726559,0.028304544417682,3.66500018878002,4.04480953056784,4.13390309250445,4.22696067782938,4.60369077953889,0.137681063600113
"rPARH","newANTsNative",0.213076775710681,0.224395891881102,0.227050952639192,0.229784420236873,0.241686011930068,0.00392947278370406,0.909080209449859,0.973159808595063,0.991718757037548,1.01068873341461,1.08361268525009,0.0274432750963995,3.92168424523448,4.26973400305049,4.36555859190004,4.46730209151259,4.9957669183441,0.142498429630159
"rparaC","newANTsNative",0.179724088557413,0.187229192052257,0.189269695650796,0.191350275126499,0.200595343562653,0.00305560438481275,0.906572030727942,0.980784338278324,0.998953245648384,1.01769633004033,1.10153646111823,0.0277556486553762,4.61301517578597,5.16820550740672,5.27844199063833,5.39065699036141,5.99021752168593,0.170738508555301
"rpOPER","newANTsNative",0.222037537389299,0.230796435943333,0.23340071429886,0.236006954543197,0.248219397253635,0.003823030164182,0.910960037243184,0.974295876453579,0.992219767343849,1.01090506216439,1.08496719704593,0.0269185494616359,3.79572159018579,4.16372278138608,4.25211996819505,4.34287118216969,4.84829177453515,0.133406358186209
