"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lLING","newANTsCross",0.342097917532368,0.357667051638907,0.361657052661047,0.365591989349449,0.382394421192443,0.0059645469193076,0.870809408309544,0.938294495471826,0.955606444074475,0.974578913981146,1.05848024495054,0.027073556480054,2.38261642169752,2.58642948411168,2.64287518077773,2.70304613831584,2.96173819520529,0.0862676115897202
"lMOF","newANTsCross",0.412289005170796,0.432086915177461,0.436904915680065,0.441750563131267,0.466097456061415,0.00710365738352304,0.820994576009592,0.888785838951265,0.906764626478247,0.925829141836358,1.05535020334109,0.0273002822835765,1.84713469794872,2.02799582240287,2.07590880813952,2.12336364289667,2.40225648778575,0.0719788283297244
"lMGH","newANTsCross",0.393406508059496,0.411066766126864,0.415546527355173,0.420243622956277,0.443341341948686,0.00675515110072025,0.835149586493361,0.90746303630573,0.925263718510357,0.943173821752168,1.03132644798751,0.0266958406037277,1.97360192654029,2.17711027280844,2.22644093246247,2.27726843724783,2.52130976566152,0.0741679081957082
"lPARH","newANTsCross",0.288925751918849,0.304193110484808,0.30760706749218,0.310918615113587,0.325173349849877,0.005064838960615,0.879036842048364,0.947570696918285,0.965730716663618,0.98445206033926,1.0779042889385,0.0270801155176673,2.82394075526737,3.06766137993447,3.14048642799176,3.2125769424547,3.56374565275291,0.104617487430512
"lparaC","newANTsCross",0.263068425545712,0.274287143555729,0.277323652001001,0.280440706271138,0.295566802399635,0.00457181339072491,0.89191527224495,0.951203022752581,0.9690436016592,0.987094647000347,1.06229538094474,0.0265477605617155,3.15209440653374,3.41844279220076,3.49204266245198,3.57401992583957,3.90139756491645,0.113533144379655
"lpOPER","newANTsCross",0.30577879492154,0.320492224324686,0.324119982231955,0.327656217470053,0.343773283756389,0.00540308141278096,0.869812546129031,0.937197583103845,0.953987849027231,0.972063326493401,1.05316637412784,0.0268107142843654,2.62463918884818,2.88165731540983,2.94419537570109,3.00944744278711,3.29315819006517,0.0964985745868304
"lpORB","newANTsCross",0.360861249560582,0.381691705042102,0.386127434154201,0.390410918486978,0.407330176667766,0.00647682289517275,0.857385786997979,0.922261899626469,0.940799833689113,0.958631800308124,1.03772968765742,0.0269657661572854,2.17974626375528,2.38087088821627,2.43650734143104,2.49247281412988,2.74729462452012,0.0826559420895479
"lpTRI","newANTsCross",0.323354987775826,0.337883244129641,0.341644706604108,0.345382648872203,0.361759869773868,0.00553777376328755,0.857964427220195,0.927614447482893,0.945702324656164,0.964815716989592,1.0426623582465,0.0268185242471832,2.44052447624031,2.7062962048114,2.76881803300544,2.83015124793403,3.16187058221623,0.0910585605244887
"lperiCAL","newANTsCross",0.30625342321373,0.32207940689875,0.325645295017903,0.329271097062799,0.345201877187546,0.00547064613075209,0.859612166151964,0.928713544517444,0.947327042739578,0.964997299971703,1.06349706434765,0.02705126876855,2.60233362278902,2.84352554686899,2.91001612601622,2.97513136005247,3.27114627937002,0.0980353150280993
"lpostC","newANTsCross",0.357612766153132,0.373327686948618,0.377458267636911,0.381771913439704,0.400689715890528,0.00627028751600538,0.848108546078733,0.919638905067301,0.936702910330922,0.954106977979748,1.0446960425625,0.0268209328209661,2.19653816531415,2.42693951130466,2.48179933182071,2.53355941550938,2.79822184782361,0.0820547288497763
"lPCC","newANTsCross",0.230486785741048,0.244463030640772,0.247093751903644,0.249865931969811,0.262512021656205,0.00399934622225549,0.892151436849855,0.962644364671108,0.980322240387859,0.998427075156384,1.08102012293358,0.0272207256226653,3.54368374053211,3.8829685487019,3.96673312090773,4.05063662276331,4.47540911354878,0.127723971066013
