"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lMGH","FSLong",0.318434192214987,0.325289245411596,0.331210485135031,0.334753628020094,0.338408618965159,0.345393685246778,0.35453679587348,0.00523060271303545,0.873010910867008,0.905078877953273,0.940116461079377,0.958586706924864,0.978059355198873,1.01562069950376,1.06104628899125,0.0280590342233623,0.328586523454082,0.421192294648593,0.717834956732722,2.03042582095873,3.91089333315062,12.2322968294648,15.0022723240423,3.09394246318334,2.53884978611102,2.68178919094597,2.80231961791231,2.86466213184864,2.92730384747196,3.05734232041792,3.20053799184701,0.0949444194548093,3.72434936462976,4.10009316583382,5.01847450127252,8.93867226072532,14.5653870141095,39.3552789157849,49.5333328731905,9.22968278425457
"lPARH","FSLong",0.225764508052999,0.232056339896605,0.236820178617678,0.239360455411445,0.241920210832246,0.247418472168383,0.252676731514129,0.00389216586560181,0.873138807757889,0.924924482431181,0.958459084507092,0.977689732896213,0.99641284656844,1.03479797763073,1.0926404350799,0.0279098365852851,0.146133822087282,0.195643201536428,0.825260526378865,1.43026191920116,3.42371016792759,8.15846456287735,11.3853565914411,2.02518870905461,3.63184383593883,3.82069238278532,3.99262181726369,4.08357386704229,4.17316617536157,4.35157164865059,4.58433432922352,0.134724166154285,4.42385755616215,4.88320529179431,7.49216345227741,10.0823305613631,18.4000049187593,37.9594007346135,50.4846644812955,8.46669257424323
"lparaC","FSLong",0.404269711451915,0.412779107447863,0.42094941341982,0.425413828558039,0.430296856082479,0.439856022570005,0.452556458353682,0.00690785057854967,0.823231963939528,0.866863586001416,0.898677828801762,0.916382203644042,0.935986596531766,0.97310337640902,1.02818979144006,0.0273631851976349,0.407591628621593,0.575238357784145,1.13695715732876,1.75675157970283,3.80994093862674,5.78951640623468,7.55090502147463,1.60453693418781,1.89505628528208,2.01930408183791,2.10417968859884,2.1538405057987,2.20541464255681,2.31077343339907,2.4473565751402,0.0742946964883585,3.03096702868373,3.49687125687865,4.83264341475338,6.27722533565268,11.051137868802,15.7413786184445,19.6803959108172,3.77117435690129
"lpOPER","FSLong",0.429053478083191,0.445821869413641,0.455858755080874,0.460928329291134,0.466263209501227,0.476723204136224,0.485215761159518,0.00782316640214903,0.81300904117856,0.843358213971159,0.877203105996416,0.894623808449552,0.913867155174287,0.950827655178344,0.997628513855775,0.0273199137942795,0.413297148038726,0.645050145430781,1.05644723794967,1.60852285388178,3.76521868530211,7.80815981422181,9.81327557335138,2.04956657581682,1.73827934563464,1.81575046898845,1.89480630576334,1.94174733973905,1.98766724097923,2.07876033667359,2.1887417689647,0.0682222121851256,2.76885359724985,3.3167800207547,4.24280039016413,5.44906230573693,10.1113679371055,18.9338621670851,23.3651379093743,4.44369211075745
"lpORB","FSLong",0.364672220145931,0.373224176772369,0.381786803877363,0.386254314059682,0.390741897454366,0.399693212002782,0.414352755793494,0.0066977657690378,0.839045799510786,0.875009200840936,0.907924850350206,0.925357526941481,0.942569560657305,0.978797849012015,1.02232660134471,0.0260178839337799,0.0388618655679501,0.0613140987052666,0.776528358190617,1.59367769785673,2.1968622352416,3.49838006055764,4.820264182906,0.955202763671782,2.11980352124302,2.24005856428765,2.34184154892718,2.39633434956015,2.44883734190501,2.56512870472445,2.70642207630004,0.081215268420973,2.33716041307148,2.53389013467911,4.41583336654777,6.53009839975669,8.1033635219944,11.5000143151636,14.7239065257289,2.4763704405346
"lpTRI","FSLong",0.385799191817971,0.396188356752946,0.403799292870051,0.408215687401155,0.41275409322152,0.422006163713141,0.43528188930872,0.00668143078188837,0.840400829894525,0.872098542007814,0.904668419443288,0.923472001373026,0.941554057953109,0.97813022586471,1.0283202098689,0.0272650598269604,0.387834452936586,0.525226838729862,1.12833301253707,2.15230434518813,3.70327444344446,7.44808923543957,11.4450412738612,1.8575961595387,2.01130136268975,2.1170631024528,2.20812970024931,2.26128074974214,2.31410788803811,2.42013372085454,2.52193896382751,0.0775904341653663,3.12162061505604,3.49727045429114,5.02804843633842,7.52298726161681,11.3421127561076,20.6094000613743,30.4179310974184,4.55162588240176
"lperiCAL","FSLong",0.445803507141733,0.456474322980114,0.46604741138205,0.471130141531258,0.476659886326191,0.487106075728697,0.499479903649922,0.00778707202571167,0.820356167572212,0.852467011946437,0.884863696265854,0.903144654920034,0.921865620208975,0.959646792587958,1.00560856038698,0.0276518569538545,0.401881646853111,0.555710743847736,0.850564739453419,1.3070235639845,1.87280219301827,13.3719839991261,21.4369982458378,2.87584356372278,1.68646440767351,1.79156232971135,1.87098856220607,1.91691066785924,1.96246476307322,2.0578935487754,2.17454018914843,0.0681931736881301,2.67147467096126,3.09750180117874,3.72511067840283,4.68224748341696,5.91352550587172,30.4364307742907,47.4684057241608,6.12832271832867
"lpostC","FSLong",0.392244593599902,0.404134829783007,0.412292493378874,0.416925554315416,0.421773950433566,0.431056124695706,0.441856867315777,0.00683493591869574,0.828053724373923,0.862061994019913,0.892833311835753,0.910718272211798,0.928198146433721,0.963606248932122,1.00650104874692,0.0260292129943977,0.436437483350824,0.639249852416027,1.42132196930073,2.11362981755167,3.03693099403817,4.54258623251417,5.27091591392087,1.070710793692,1.96474870606678,2.04667700114447,2.13347175457439,2.18437410390907,2.23380474731579,2.33079199018389,2.44543041151918,0.0742063145335544,3.03487701703229,3.71234645118323,5.58314281378168,7.26413130561947,9.43677569959919,13.1602083096199,15.0922280856467,2.57198577787226
"lPCC","FSLong",0.336523446526406,0.344728018799497,0.351737507819767,0.355868801669681,0.359942214454097,0.368426963093335,0.377667462462611,0.00601061670800046,0.855001869432679,0.893961457518449,0.926796739967049,0.944398590053847,0.963212289438474,0.999890298459896,1.0441720043945,0.0267804412698905,0.603048656823954,0.961816931788851,1.62704330615952,2.26997255392946,4.37813030451097,10.395488812514,16.0477098889103,2.44312524246209,2.34740528999987,2.4919438714427,2.59521144792937,2.65410291831069,2.71594090816788,2.83477184475899,2.95223490958603,0.0876554460209121,4.15268619682789,5.41433107286023,7.21757290588911,9.03372593585195,14.861800411905,31.6175522271131,46.9145029956793,6.8576773299576
"lPreC","FSLong",0.434934713870647,0.443159652157858,0.452493416276628,0.457761407889324,0.46287212032517,0.472693210141216,0.483061659539776,0.00754733274432588,0.81315086142345,0.84986317971072,0.881634350239666,0.899651793245473,0.918108842697358,0.953977405313695,0.997061197380035,0.0267788689809771,0.265641592486216,0.413562693667524,1.36924570494887,3.58695290669395,16.0908780125463,35.2765298947016,40.1514246224155,10.5913020218856,1.75871299985507,1.83537514887391,1.91854060345302,1.96645615411282,2.0136419252859,2.10432652925924,2.22300710821049,0.0682594619206734,2.48857827142021,2.83955067410427,4.99391688777019,9.6850382322983,37.160399191409,78.5159156265532,89.6951163422866,23.1079314771786
