"Hemisphere","DktRegion","Pipeline","Accuracy"
"Right","PARH","ANTsSST",3.20891436640468
"Right","PARH","ANTsSST",3.95035549410415
"Right","PARH","ANTsSST",4.47517333455693
"Right","PARH","ANTsSST",6.22278912082344
"Right","PARH","ANTsSST",5.67380059049216
"Right","PARH","ANTsSST",5.67724436249309
"Right","PARH","ANTsSST",4.29114594902468
"Right","PARH","ANTsSST",4.46178559072479
"Right","PARH","ANTsSST",4.76584879497619
"Right","PARH","ANTsSST",5.24642949072326
"Right","PARH","ANTsSST",4.49281601979365
"Right","PARH","ANTsSST",5.57907627031524
"Right","PARH","ANTsSST",5.21522805495198
"Right","PARH","ANTsSST",6.55278221467315
