"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lPCC","newANTsSST",0.122195228646389,0.128355952413186,0.129768163262942,0.131241386619774,0.137316686802138,0.00210301977191194,0.917269969450009,0.985947109568914,1.00466406297203,1.02326095960023,1.11107007283892,0.028104507483755,6.87828477587143,7.57086681174916,7.74030915965879,7.91418445729294,8.74467351667953,0.253340502714381
"lPreC","newANTsSST",0.200134703644397,0.209095321804355,0.211386970895407,0.213795377458282,0.223808463287551,0.00345683034082039,0.919650079714322,0.989025241800047,1.00754954629096,1.02701247662256,1.11540222241205,0.028310878035698,4.27018298769917,4.66437033184583,4.76726762415128,4.87301205286763,5.36587487683891,0.155055043041522
"lPCUN","newANTsSST",0.121293178188301,0.126467190691436,0.127860005500018,0.12935360289501,0.135219611746037,0.00214324929534581,0.896492088886147,0.978847410334517,0.997424174461166,1.01646274726322,1.09499238072447,0.0277291570312438,6.83749167443511,7.62610229934734,7.79860780670068,7.97587181583516,8.88628310796917,0.256609215650882
"lrACC","newANTsSST",0.145593084648183,0.152537406506484,0.154217038007536,0.15593893043924,0.165455252867018,0.00253111665039336,0.916227768488,0.981699248238207,1.00066609252897,1.01876465129845,1.10789145183132,0.0271838679852651,5.76927427008739,6.35061091313067,6.48998425326363,6.62934205851337,7.31782551700648,0.203590622583838
"lrMFG","newANTsSST",0.221434106693867,0.229846919075102,0.232463746690146,0.234974978928783,0.24537630437259,0.00376692229217152,0.891615008578077,0.97093539643358,0.988202801794599,1.00577192112891,1.09280778693531,0.0264132713718786,3.81770162002798,4.16331378005052,4.25124647660667,4.33845059843886,4.78816687275575,0.133151514637013
"lSFG","newANTsSST",0.19963327055038,0.21079457275653,0.213186777082275,0.215555523670174,0.224394316458486,0.00349195363770949,0.896013374975374,0.972913158857559,0.990102063773777,1.00776405932236,1.11786253705223,0.0268585622955984,4.14117783355758,4.55012166942356,4.64509163443267,4.74332530029648,5.38153084940115,0.146207220515092
"lSPL","newANTsSST",0.161265914302303,0.168829664655561,0.17068439867466,0.17265781332572,0.181061561743865,0.0028426814282991,0.917931152220285,0.982986871245818,1.00104351237111,1.01987180654306,1.09832540948512,0.0269030386314528,5.32214770105201,5.74104517719547,5.86407862030968,5.99398956428394,6.63316703491694,0.189255228606061
"lSTG","newANTsSST",0.178247385106678,0.187071303599098,0.189085624011275,0.191211084771278,0.199839506483643,0.00308607126409589,0.902085888415814,0.973827771344582,0.990809279862304,1.0092420928653,1.10397624761138,0.0267277850212733,4.72076604326863,5.13178847926212,5.24008774432219,5.35657916503476,5.89837760910296,0.16559741748951
"lSMAR","newANTsSST",0.180489767615478,0.189630051801247,0.191659630813758,0.193757222286569,0.204169130459316,0.00310942136579443,0.888104902671193,0.978460682840647,0.99687787194219,1.01612748911,1.1383323252029,0.0279467503656993,4.5689489535166,5.08824664640418,5.19992480419312,5.31703324859803,6.03896272994301,0.167411215973766
"lTT","newANTsSST",0.161795197529985,0.169404695782183,0.171269399287124,0.17320138179712,0.180915353402974,0.00281664949233841,0.896014482889839,0.963885674496412,0.983167360037827,1.00165581501849,1.07912805365155,0.0275116130533594,5.18991695698794,5.60958898448377,5.73912468032954,5.86831594425202,6.43819355285718,0.183243289348041
