"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lpostC","ANTsXNetLong",0.231126216663687,0.236457074899759,0.240491167015579,0.243352945985508,0.246195807829783,0.25124637756807,0.260020371796726,0.00391499001283622,0.900645911582123,0.933758419805883,0.966267944742891,0.983920725482828,0.999964773736501,1.0372944837437,1.08515060492954,0.0260580647526414,0.284732257380343,0.358418715168511,0.651781397335109,1.28009354980866,2.39822231386905,9.91218873849114,12.4842264119635,2.19088857933703,3.62155815660617,3.80087790854766,3.95366538203977,4.04115003305646,4.12136960129355,4.29415636571528,4.52383932943888,0.124641723144051,4.9077982521308,5.48719284013875,6.72897617773641,9.33124748697043,13.8825201734887,44.7373152257895,54.8095519912822,8.99295981238222
"lPCC","ANTsXNetLong",0.162673882916439,0.16636529890417,0.169353404559689,0.171396600655947,0.173451171696226,0.177365906614894,0.1818792486324,0.00290113999574109,0.903422974689039,0.941901675550667,0.97421153160483,0.990785378580037,1.0081309516117,1.04477591958674,1.09443896988507,0.0259932254850615,0.0321617486323177,0.0409755826385384,0.277323218834832,0.715508088623737,1.37475808759436,2.84072697760149,3.52660357844859,0.84971148337962,5.14597209920289,5.43473996533429,5.65919306689841,5.79034629479759,5.90952063502876,6.14093713718111,6.49593148697415,0.180968003406486,5.4373261134246,5.8533798949557,7.3813779066708,9.92510035884009,13.8258675277632,22.4254082908188,26.1915265057342,4.98439797239842
"lPreC","ANTsXNetLong",0.202093822167159,0.20804362462436,0.212638366988449,0.214763799355657,0.217252128331445,0.221999283818338,0.226942055613208,0.00356337002035184,0.916235198125805,0.960304313614095,0.994079512297188,1.01054590136056,1.03029253750603,1.0697771376606,1.1160133610215,0.0274772172894648,0.63084471771293,0.815966597016904,1.32498412470597,1.94394607715411,3.50951363611474,4.98712888859395,5.94826192866968,1.27822117874702,4.19136297677133,4.41578795313289,4.61045119360037,4.71570471495164,4.80994444389086,5.00770881698211,5.31244568771815,0.149302512103821,7.56817457817823,8.46331759979229,10.8765281604294,13.7739136643301,20.9205583543939,27.8267350009855,31.9082212117654,5.93901987524547
"lPCUN","ANTsXNetLong",0.13661735133674,0.141759800112567,0.14445956790966,0.146316611728835,0.148007227062308,0.151136713845732,0.156015132193129,0.00257291820977893,0.895837695533513,0.950018917686448,0.984398697516991,1.0033575175575,1.01856901650847,1.05427906722553,1.10400867562167,0.0264777833589334,1.88512449657716,2.61235798984077,3.98623348872788,5.27989188650981,14.6026226322877,30.2310537656299,34.5337730722578,8.97208940728695,6.0663795589016,6.42186903613653,6.69539257882975,6.85423621497377,7.02541586769924,7.28134075937537,7.65731856678186,0.226147529573925,19.5632097251324,24.6160937632242,34.1271824352745,42.9340276477237,107.215961626003,218.214953183159,245.097231878174,61.996623235913
"lrACC","ANTsXNetLong",0.186337322431148,0.191952987735436,0.195637764273926,0.197465512083846,0.199761274217246,0.204134822993627,0.209234360316345,0.00313430694571527,0.885992973501273,0.934086705532899,0.965397828646086,0.983098487732538,1.00137536069469,1.03872976713734,1.09754639986817,0.0268293605299831,0.282449556681122,0.372142157389395,1.2382671773082,2.92512558227621,5.86613711494248,10.1676652713836,12.3917714267601,3.1556180269625,4.47157183488414,4.67201649038528,4.87732807119283,4.97193777224802,5.08117023973262,5.30261910928138,5.66050929759179,0.157407650508221,6.00681798671074,6.87467009164296,11.2273672381437,19.8253634874686,34.8132918575774,56.5983429871322,67.6375634799652,15.9965558775035
"lrMFG","ANTsXNetLong",0.206444253227531,0.211498770929269,0.216404371225919,0.218527220274748,0.221012331946797,0.225782801806082,0.231449053035001,0.00359523749869325,0.899718664963682,0.940593940095777,0.974568288775689,0.993363083883136,1.00863361001219,1.04321953571421,1.09979966586669,0.0261121742487107,0.0960995925619117,0.107462831095977,0.742329217750585,2.01981348617129,4.88176976341434,11.0845903179793,15.9341269689943,2.9144180561851,4.08520051602227,4.26641621490069,4.44592918265385,4.54371321290267,4.62463657029314,4.82661299318307,5.15178358101144,0.141298846385286,4.73749653062773,4.97884898942827,8.00948880157061,13.7089924756904,26.8885888789821,55.2744626838885,77.999438183773,13.3508809376941
"lSFG","ANTsXNetLong",0.225465901626475,0.231633804308781,0.236061706801823,0.238908545454936,0.241697310921768,0.247058234553737,0.254053099290047,0.00391925115375654,0.883137870590612,0.925019048086632,0.960804419710107,0.979870088715892,0.996124938465509,1.03491086825508,1.08880814014142,0.0275812095607589,0.309747285461263,0.456926124260052,1.42039541251969,2.58151574286205,10.4020029479183,25.4846027737547,32.8813942881174,7.71634036805877,3.67740974137063,3.8374172988202,4.00544954116832,4.09764096987315,4.20048477705869,4.35952990498371,4.59152564230422,0.133903542137967,5.14840621219582,6.01654136719389,10.0476925491657,14.9252990322527,47.4784442705214,110.744620492233,141.764070058493,32.2246482421456
"lSPL","ANTsXNetLong",0.190517917624639,0.195335025880541,0.19970051502824,0.202236917085325,0.204469075426727,0.209132909952303,0.214090085301197,0.00362331366133412,0.903568356343372,0.965906203021463,0.996476342908537,1.01881015434491,1.03950535628872,1.08054411686617,1.12369924075528,0.0296122362611898,0.330257676602349,0.531728890885086,1.07044726495936,1.79111673168526,3.55460952614462,15.9880258137879,19.1753968074871,4.42931799199287,4.30560726603152,4.73254325044971,4.93563649490329,5.04797855577959,5.14991620209186,5.38056273973199,5.66305488598658,0.162579450724688,6.60615998225051,7.62716853040104,10.3365177834118,13.8555498044355,22.7221151616989,86.5647298697454,99.6117748882982,22.2547027335866
"lSTG","ANTsXNetLong",0.214190174260596,0.219398928292321,0.224060417434498,0.226649315733307,0.229133892954333,0.234254341394949,0.239941995964943,0.00375625835041013,0.904170766086219,0.940893989871893,0.973984842463387,0.992134269713565,1.00669754901518,1.04514658496868,1.09809252267421,0.025919567611512,0.255663511290202,0.362376188929242,0.525569804984646,0.681656309905722,1.85633733417555,13.259510451494,20.2758805571032,3.82789077435063,3.90314814949995,4.11063114277266,4.28470650188227,4.36566573884137,4.4617347845141,4.65882809685263,4.94366534064292,0.137954080991435,5.33718765097872,5.91480224058206,6.65814908933072,7.41055184446168,12.6496785161839,63.2112954921615,94.0378230275488,16.9011693021816
"lSMAR","ANTsXNetLong",0.232832701111913,0.236912749854578,0.241997634700659,0.244738504592612,0.247006534200792,0.25257411717405,0.258781023056228,0.00394109881623657,0.897409258428979,0.93441708201926,0.964259047584917,0.983907399696945,1.00237314020873,1.04157662782934,1.09205301810588,0.0271988804708489,0.922026664424131,1.29757093321929,3.26010132814059,4.11357500616709,4.98856838106458,6.64783441440176,9.48775271668486,1.40349203467301,3.63868825062185,3.78633097941017,3.92485510214598,4.02454222324375,4.11240597660517,4.29966794882163,4.52672442699346,0.129538940914545,7.68068108211376,9.28584030146924,17.3660880192517,20.8219164070056,24.4320306353073,31.2049986607639,42.871345472245,5.76184504265088
