"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lcACC","ANTsCross",0.227192371486424,0.234604119488765,0.239684613155417,0.242369186429663,0.245240798855522,0.250427335888066,0.256319983096522,0.00403419939481006,0.887539994409089,0.924920774782667,0.953875164758842,0.973569491605739,0.994320847217271,1.03225839467618,1.10994857860823,0.0285900823487541,0.291795229518845,0.411067892442521,0.92724965190478,1.41711964992989,2.98717291401049,6.78606891385019,8.76944602388059,1.83797688111728,3.62365764286046,3.76551188721963,3.92587227833239,4.0199381555672,4.11703919230189,4.29323575454783,4.55480073069602,0.140093491329555,4.94181320475504,5.71131755148919,7.82326473756986,9.87334900290921,16.2709598553958,31.8757758754578,39.3296250268142,7.58052522248636
"lcMFG","ANTsCross",0.426777938660585,0.435173566839485,0.444150397358279,0.448742405954829,0.453846224679723,0.463844482849465,0.477948921143133,0.00739976065948592,0.798590509756298,0.843866418371485,0.876604273829485,0.894209365328871,0.911790094995082,0.949295836074896,0.991291803624294,0.0268792207198043,0.215437361916984,0.311932853938056,1.0099526502747,4.02070184974915,7.2904488460436,18.7452901753421,23.777191405579,4.75378686897526,1.74906897472857,1.86035760230553,1.94539189726116,1.99334849035473,2.03901655223004,2.12947535174647,2.24358984424464,0.0690722448634136,2.4487688329217,2.664028426564,4.24808510950057,10.9944950076355,18.1902954058065,43.8705567968902,54.2284148430159,10.5964534221232
"lCUN","ANTsCross",0.337650867589949,0.348135940866672,0.355025759299963,0.359030231671932,0.363309643268968,0.370587133488067,0.382579982032069,0.00589864103261546,0.863792365613928,0.896098190309038,0.927068817849357,0.945284365014806,0.963676781518247,1.00288522023835,1.06250026343556,0.0276163329399792,0.223569045078606,0.246890945862479,0.752601557224608,1.4019120364671,2.42803701080821,5.45261485181268,7.44337845331035,1.43367636438475,2.34740748943089,2.46836578699483,2.57189397934054,2.62857350062223,2.69495119348379,2.81372428759658,2.98585886161376,0.0892722233402801,3.11939463813034,3.35499792211789,4.7093436882388,6.55990737659391,9.40296610833684,17.8123403654943,23.2228408982671,3.99372618931518
"lENT","ANTsCross",0.395257045944734,0.404613459034407,0.41298131968353,0.4174634305714,0.422107041654214,0.431567058174837,0.441565890407387,0.00682836698704253,0.824344402647611,0.862846339523509,0.89575475929392,0.915102999419424,0.93231908366698,0.971460829239881,1.01748506195871,0.0272633699173365,0.167139755598638,0.218228584876427,2.49322702763519,3.68005280253829,6.22702915592302,13.5475866402806,18.5265422931407,3.32779742993461,1.95153488747748,2.04653756875151,2.13811347527321,2.19138157655724,2.24123221411736,2.33979052149052,2.48868083944636,0.0745571313381995,2.4754255471605,2.71297891541372,8.14641339890568,11.0425495737705,16.9875107392185,34.6280712393658,46.8057608631579,7.98751135613474
"lFUS","ANTsCross",0.341527748883157,0.350220812495247,0.356833746469416,0.361250747178089,0.364926825619643,0.372593118523519,0.381560406406633,0.00587563161891692,0.858910765228237,0.892861499074206,0.92288837852744,0.941563162276365,0.961234500872105,0.998710042999835,1.05186152579355,0.0278111192724196,0.733782798524335,1.1112231584721,2.43672627076018,4.52589429054712,5.82060964268896,15.560505585921,21.5625103082706,3.13948594495357,2.33909754572251,2.44789588676886,2.5507322133687,2.60680567358239,2.67452609441797,2.78246090345811,3.01778008808821,0.0873450689691875,4.55665419432784,5.6485251950804,9.34900955135367,15.2718378256804,18.7466519448789,45.4148835189957,62.2071729321048,8.70604740388774
"lIPL","ANTsCross",0.338588750395816,0.344740951470382,0.353905813316909,0.357934804052024,0.361675486317269,0.369243994279558,0.377699816448179,0.00609862185532766,0.84774487132696,0.888710377432882,0.921358877966546,0.940616800254327,0.95961969367865,0.993485394220333,1.02951594681339,0.0271435874833558,0.0940537378416153,0.130792583150683,0.251596772893014,0.480174580684786,2.27044505275144,6.93003719628558,8.15436766149389,2.14202919941232,2.32824076791917,2.45980624315719,2.56998371216061,2.62520026936103,2.68848968775182,2.81722074570405,2.94658025370841,0.0908410658017955,2.75693149702184,2.94680129867028,3.34544379706473,3.99060134374002,9.08244739106451,21.991795492737,25.2130504825321,5.98889454776229
"lITG","ANTsCross",0.475420605736332,0.485524729390192,0.495999881725591,0.50147663555999,0.507652981208878,0.518469534593698,0.531288657616777,0.00833130587105399,0.78736374794027,0.824222776604256,0.857425387095324,0.873937349656887,0.893202342922164,0.929159759482787,0.969697484240383,0.0267822185514646,0.672644127065689,0.785894352649382,1.29233098879938,2.12875324009565,15.117211632632,27.8791242022312,36.8430470887626,9.39072156016455,1.54213279241295,1.62673869241705,1.70496073666656,1.74234313828223,1.78203131306095,1.86845623865277,1.97567530712179,0.0607716522018133,3.04245992219547,3.31415269853616,4.30689700394058,5.99890907883621,31.7308181997452,57.3495234837863,74.1592684928945,18.7141261830892
"liCC","ANTsCross",0.275520034473898,0.283983358633661,0.290063205025956,0.293201118820048,0.296151022495012,0.302700920661188,0.313249609735576,0.00473386033406853,0.872066847714272,0.906812876582081,0.942442816482185,0.958862612064739,0.976218984752546,1.01295272318175,1.07141860909976,0.02655528979053,0.647366229914936,0.891508014248299,2.03723359440589,2.74813381740854,5.58316934813317,13.5667500303194,15.3448747987092,3.49825693341522,2.93416003943721,3.07474586462281,3.20535941825591,3.26938392898148,3.34216797989747,3.48862710090174,3.74242844435297,0.104098878938038,5.23629669412059,6.28476201935945,10.227172159347,12.6755602204603,22.2722754351062,49.6343200767102,55.9740312967479,11.9545808988442
"lLOG","ANTsCross",0.388032794201422,0.39794081562381,0.405884576331866,0.410694703144969,0.415032668869919,0.424198113703721,0.433570092951089,0.00688632863861469,0.820932808829417,0.863408755516342,0.897847585249082,0.917138025282482,0.935879921705868,0.970505492104297,1.01369263803667,0.0277502406947126,0.585921448893574,0.81797384937567,1.22232438916026,1.93838170824826,3.74139079009415,7.69894692622575,11.0374365418714,1.95666599744939,1.95489053742028,2.0905942610038,2.17760038184478,2.23206401454213,2.28801311018181,2.41419848218914,2.50451711392567,0.0803091483002831,3.58324239192645,4.22181805088891,5.20707626860151,6.96352613611575,11.3302381611766,21.0609021193077,29.3822265284625,4.77454217000006
"lLOF","ANTsCross",0.325097470834569,0.33583080142728,0.342405310289706,0.346410885998558,0.350420998344191,0.357384757579572,0.367006557189468,0.00570979408059909,0.86034501207593,0.895171427793532,0.927167762094966,0.945596920113039,0.96234897759967,0.999055506606875,1.06703594780518,0.0263703966119021,0.644246868830053,0.888165747616998,2.5037534880608,3.52887244792188,4.62988619009498,9.19330986333419,11.0587877049776,2.16276648389753,2.45260362842091,2.55759428723904,2.66796147814733,2.72913785438879,2.78678595711436,2.90937867157019,3.05585137332571,0.09022160912513,4.5872498944699,5.26433987338042,9.90263864624391,12.8831679804093,16.1266343893997,29.4404324599854,34.9748488226937,6.24943228363039
