"DktRegion","Pipeline","sigma.0.","sigma.2.5.","sigma.25.","sigma.50.","sigma.75.","sigma.97.5.","sigma.100.","sigma.sd","tau0.0.","tau0.2.5.","tau0.25.","tau0.50.","tau0.75.","tau0.97.5.","tau0.100.","tau_0.sd","tau1.0.","tau1.2.5.","tau1.25.","tau1.50.","tau1.75.","tau1.97.5.","tau1.100.","tau_1.sd","variance.ratio.0.","variance.ratio.2.5.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.97.5.","variance.ratio.100.","variance.ratio.sd","variance.ratio.exp.0.","variance.ratio.exp.2.5.","variance.ratio.exp.25.","variance.ratio.exp.50.","variance.ratio.exp.75.","variance.ratio.exp.97.5.","variance.ratio.exp.100.","variance.ratio.exp.sd"
"lLING","ANTsNative",0.2503312105183,0.256657385434386,0.262070688013094,0.264903938926202,0.267465976234311,0.273191434619938,0.281111717845801,0.00416523879178456,0.881511586248509,0.937939354924905,0.969384778616355,0.988186444240106,1.00347189731659,1.04044783398371,1.10792754722428,0.0262191484872711,0.393674802957341,0.545178832038038,1.32965739279569,3.11342936399317,5.21103276111764,7.2181063703709,8.33071081713154,2.0734438729985,3.29746326802126,3.50782614719458,3.65057715637053,3.73437761904839,3.80214029466483,3.96197538157632,4.21669465790345,0.116675317215019,5.145481633473,5.79108757772785,8.78464129552651,15.4541474647571,23.3798629451973,30.9728018864251,36.3666647585685,7.84782036671108
"lMOF","ANTsNative",0.264461315132185,0.270543633864068,0.276301791794502,0.279059115622073,0.282639633393991,0.287906080622533,0.295447590550435,0.00439841165511084,0.871604353671498,0.921577258125259,0.949142166388883,0.968073326178978,0.987802936787932,1.0265507692782,1.09005142969662,0.0271691856422633,0.388323490549049,0.515379828075479,1.43281463589234,3.37656019721698,5.09671217802137,15.5563745413215,21.0123427809533,3.89909948172029,3.11505270716568,3.28405910193585,3.3909419686149,3.47141978048261,3.54996025907928,3.71562741644603,3.91815067450365,0.11540657285724,4.72686825028925,5.34764714369869,8.61172437906248,15.6205992431128,21.7364030632269,59.6616957501579,77.8824368410119,14.0043728417426
"lMGH","ANTsNative",0.228543265885631,0.237140281441299,0.241669928162532,0.24403637140564,0.246928617791907,0.252251116297653,0.259620035919975,0.00389337159416027,0.899361988889612,0.9339284812013,0.963561553064235,0.9849714575978,1.00415201965895,1.04341725205284,1.10691801521351,0.0282972253686753,0.526077456034445,0.817807180109439,1.82040235201799,2.58641134782983,5.67330548532846,8.55032156729786,10.4471925245394,2.37844233996666,3.59486891261567,3.79365546408202,3.94533406507605,4.02951708559199,4.12693852345044,4.3065194453378,4.5383994837735,0.132632259045383,6.18406538640929,7.36075531548257,11.4860584276818,14.6236160219033,27.3195700404087,39.1936036965291,46.8893024857164,9.74228811483077
"lPARH","ANTsNative",0.197281239909836,0.202106193451889,0.206639358943678,0.208921286570592,0.2107708370763,0.215531731201152,0.223887589507038,0.00333629406779942,0.916920757024054,0.945798437706171,0.981050239841644,1.0009606655831,1.01731038148899,1.0540499635045,1.09238730109234,0.0271598323129727,0.457174745805505,0.654022928352925,1.18427665023598,2.54339542438712,4.64813332195453,20.8938506551841,25.3327473113781,5.04639985984622,4.24372498150173,4.4916064604016,4.68519959842572,4.77559427542365,4.89081662410812,5.09971377654562,5.26189009161088,0.152471099604055,6.73428153609931,7.88723776836457,10.4336468275428,17.0080946448083,26.9464252952885,105.089585613046,127.855417081011,24.2053339598794
"lparaC","ANTsNative",0.181078422139267,0.185762588288386,0.189092987219918,0.191348128549806,0.193652371452176,0.197824538830189,0.20229422970955,0.0031274668288117,0.894830233025411,0.937385299164888,0.971448686490338,0.989525073563493,1.00463430304025,1.0455312641384,1.10439228710789,0.0269336595759231,0.461275817007138,0.601968499033761,1.40271021844324,3.13405375982307,9.57051956515336,34.6368492281195,41.1183170212152,10.477987876628,4.58682244298583,4.84263910355462,5.05414505487688,5.16649324423618,5.28907816337661,5.50083423353757,5.76610491021336,0.165408910439006,7.30517495360242,8.26217900425704,12.46451315264,21.5218579268113,55.3665728734479,185.763563409657,221.38701914398,54.7113302146991
"lpOPER","ANTsNative",0.226101809854332,0.232082079738583,0.23665077592783,0.239390799361278,0.24241257391194,0.246970965336924,0.254295761558338,0.00396515250710019,0.88306642302656,0.921339642794054,0.957258346773621,0.970307033959258,0.988945996466975,1.02919979653857,1.08148294171816,0.0265476715627566,0.880603697071495,1.1422899907392,1.71281195511054,2.78943016098087,4.48360255671031,15.0060105559032,18.6210688632697,3.48852365319756,3.62179433277899,3.82469647285343,3.95901896959292,4.06020835117964,4.14701901349625,4.34175006753307,4.65043897495095,0.132019733617942,7.63477438554209,8.87375772458273,11.2307983017695,15.7715120765183,22.8528613020954,66.6484400268214,83.0642616978597,14.5792984665749
"lpORB","ANTsNative",0.261100678382373,0.268765951553036,0.274546274582893,0.277580844737111,0.28002963861488,0.285971063555973,0.294544925777001,0.00440015118550089,0.869480957152892,0.931419369378768,0.966550737203229,0.98424804275106,1.00006735811835,1.03828132391946,1.09501542381709,0.0268012198821311,1.02932382846313,1.22694333223714,2.30176694783836,3.49097081895993,8.59837373836669,12.5941588268041,14.6947934906311,3.94135736962639,3.09228270414446,3.32126373134792,3.47191589487002,3.53748482237994,3.62056903394415,3.78287231023913,4.01167629314299,0.115505240003767,7.14854666099883,7.99959675549966,11.9124511175194,16.1679520612433,34.4486005880214,49.2150244479747,56.6773246535565,14.1732767738473
"lpTRI","ANTsNative",0.221971437075479,0.228519122103637,0.233241780653778,0.235422534614486,0.238160617319117,0.243404999742484,0.251017077878457,0.00383389276014409,0.888975205825325,0.928762816611966,0.962339956884096,0.977054280994306,0.996740524006414,1.03233186703708,1.09544574160167,0.0260447702295448,0.273818327038573,0.445762164990058,1.01734747342534,2.91234924940237,5.28768477635115,9.45052237132579,11.5568182938008,2.7941792133077,3.66869002831554,3.90799500694427,4.07528269570311,4.14262543190391,4.2400241222528,4.41205378294298,4.66076576169976,0.130428462103321,5.14136646162918,6.01064650511031,8.50346548133225,16.470826210484,26.5891467393504,44.5350751842791,54.5900889413033,11.8538650043237
"lperiCAL","ANTsNative",0.210603449966561,0.217248418468206,0.22177115948165,0.223610577047363,0.226313039413434,0.231379736191633,0.239565600173087,0.00357490498744937,0.890528403502453,0.928316599016019,0.962353911215247,0.977604424826396,0.997642194091566,1.0339091610135,1.09725654672584,0.0271546912408763,0.207735652503741,0.257833449104863,0.692743762105813,1.87749319650753,3.52653868867012,5.03179810289383,5.65344016562511,1.53976689867172,3.94955031974536,4.09986125742759,4.28735538029382,4.37255202190373,4.4662724132846,4.67017030927838,5.01914755525311,0.141582550467745,4.98411256315534,5.52368894003138,7.46119741251284,12.8123314288776,20.0712076660877,27.0610168069392,30.2881716387264,6.88207884768262
"lpostC","ANTsNative",0.267017559534937,0.274718880147007,0.280562936262946,0.283868705054673,0.286443269008493,0.292115093709724,0.300339152442358,0.00445175000662095,0.878664706131565,0.919391873611117,0.952907534733877,0.971093305536796,0.988303015950162,1.02602803833963,1.06975743444169,0.0275435561773203,0.154515267872325,0.349270604012753,2.74839141318537,4.37695031709585,7.02215908748803,17.7637925282686,19.7936146392838,5.0964853852089,2.93474052783357,3.22057744444533,3.35342702164481,3.41452003933466,3.49924732824316,3.6535925456046,3.82381150084642,0.110841724523117,3.94619080500507,4.66245216196202,13.0846981799714,18.778989371294,28.0937634683606,66.2103665176853,74.6744690406553,18.005919221917
