"Hemisphere","DktRegion","Pipeline","Accuracy"
"Right","pOPER","FSLong",6.81570355789306
"Right","pOPER","FSLong",6.09198216909991
"Right","pOPER","FSLong",6.91026811658902
"Right","pOPER","ANTsNative",4.48991586244863
"Right","pOPER","ANTsNative",6.49791432798901
"Right","pOPER","ANTsNative",6.36668067103492
"Right","pOPER","ANTsNative",6.20877788793542
"Right","pOPER","ANTsNative",5.98287458282584
"Right","pOPER","ANTsNative",5.66441172254043
"Right","pOPER","ANTsNative",5.77709277138483
"Right","pOPER","ANTsNative",5.19709765016011
"Right","pOPER","ANTsNative",6.61902129513565
"Right","pOPER","ANTsNative",5.74367395028122
"Right","pOPER","ANTsNative",6.21635621902195
"Right","pOPER","ANTsNative",6.4466753046111
"Right","pOPER","ANTsNative",6.57040618398054
"Right","pOPER","ANTsNative",7.01077228351323
"Right","pOPER","ANTsNative",6.41763944818204
"Right","pOPER","ANTsNative",6.12406672582826
"Right","pOPER","ANTsNative",5.44536646155259
"Right","pOPER","ANTsNative",6.99413235472951
"Right","pOPER","ANTsNative",6.08333016517298
"Right","pOPER","ANTsNative",5.64128382246701
"Right","pOPER","ANTsNative",5.03349429853559
"Right","pOPER","ANTsNative",5.28949054813761
"Right","pOPER","ANTsNative",6.35113852565596
"Right","pOPER","ANTsNative",6.84115538255875
"Right","pOPER","ANTsNative",6.26059573935698
"Right","pOPER","ANTsNative",5.85480254118348
"Right","pOPER","ANTsNative",5.79361268961362
"Right","pOPER","ANTsNative",5.85542843679421
"Right","pOPER","ANTsNative",4.92397792021468
"Right","pOPER","ANTsNative",5.94220200582139
"Right","pOPER","ANTsNative",5.50928724855423
"Right","pOPER","ANTsNative",5.19286662465339
"Right","pOPER","ANTsNative",6.75546558697304
"Right","pOPER","ANTsNative",5.87641064331903
"Right","pOPER","ANTsNative",5.67770628295949
"Right","pOPER","ANTsNative",5.71285732524574
"Right","pOPER","ANTsNative",6.40780525228675
"Right","pOPER","ANTsNative",6.05563181691421
"Right","pOPER","ANTsNative",5.91035572494858
"Right","pOPER","ANTsNative",5.0865346661608
"Right","pOPER","ANTsNative",5.67373737298056
"Right","pOPER","ANTsNative",6.07883786697277
"Right","pOPER","ANTsNative",5.65297537974262
"Right","pOPER","ANTsNative",6.50880118908489
"Right","pOPER","ANTsNative",6.77960036878766
"Right","pOPER","ANTsNative",5.51888438855681
"Right","pOPER","ANTsNative",6.80526505852614
"Right","pOPER","ANTsNative",6.02317064683204
"Right","pOPER","ANTsNative",5.87586519371191
"Right","pOPER","ANTsNative",6.29771091413126
"Right","pOPER","ANTsNative",6.21788364909598
"Right","pOPER","ANTsNative",5.41908613621917
"Right","pOPER","ANTsNative",6.56612301264534
"Right","pOPER","ANTsNative",4.62116181789337
"Right","pOPER","ANTsNative",5.47443049587192
"Right","pOPER","ANTsNative",5.77012833335617
"Right","pOPER","ANTsNative",6.62710446939443
"Right","pOPER","ANTsNative",5.34573225295085
"Right","pOPER","ANTsNative",6.99933872004508
"Right","pOPER","ANTsNative",5.23707283615765
"Right","pOPER","ANTsNative",5.14764777761563
"Right","pOPER","ANTsNative",5.60322704433939
"Right","pOPER","ANTsNative",5.44468815842834
"Right","pOPER","ANTsNative",5.8916138023475
"Right","pOPER","ANTsNative",6.79814589585021
"Right","pOPER","ANTsNative",5.27556081227845
"Right","pOPER","ANTsNative",6.06574640631803
"Right","pOPER","ANTsNative",5.16332571072256
"Right","pOPER","ANTsNative",5.01742507390807
"Right","pOPER","ANTsNative",5.70742205808251
"Right","pOPER","ANTsNative",6.18960558104119
"Right","pOPER","ANTsNative",6.1435957500551
"Right","pOPER","ANTsNative",5.96258884506017
"Right","pOPER","ANTsNative",5.85243855248752
"Right","pOPER","ANTsNative",6.04697768597395
"Right","pOPER","ANTsNative",5.28400793957457
"Right","pOPER","ANTsNative",6.33391923392895
"Right","pOPER","ANTsNative",6.95513935945247
"Right","pOPER","ANTsNative",5.92542668368031
"Right","pOPER","ANTsNative",6.06093978089999
"Right","pOPER","ANTsNative",6.14331628449722
"Right","pOPER","ANTsNative",5.43583758149432
"Right","pOPER","ANTsNative",6.26636760104021
"Right","pOPER","ANTsNative",5.6100206563568
"Right","pOPER","ANTsNative",5.09555532035598
"Right","pOPER","ANTsNative",5.03133144621447
"Right","pOPER","ANTsNative",6.18029149106451
"Right","pOPER","ANTsNative",5.83334973439933
"Right","pOPER","ANTsNative",5.55809128210138
"Right","pOPER","ANTsNative",5.68486128111564
"Right","pOPER","ANTsNative",6.94017839350765
"Right","pOPER","ANTsNative",6.0881995825148
"Right","pOPER","ANTsNative",5.75095616723321
"Right","pOPER","ANTsNative",5.78440993417633
"Right","pOPER","ANTsNative",5.51598480771314
"Right","pOPER","ANTsNative",6.03343280071937
"Right","pOPER","ANTsNative",6.80047076230304
"Right","pOPER","ANTsNative",6.03070474917298
"Right","pOPER","ANTsNative",5.53095217305029
"Right","pOPER","ANTsNative",6.86978557933249
"Right","pOPER","ANTsSST",4.45846713379324
"Right","pOPER","ANTsSST",6.33384755131952
"Right","pOPER","ANTsSST",6.2949110260137
"Right","pOPER","ANTsSST",6.1674315609883
"Right","pOPER","ANTsSST",5.93108500528756
"Right","pOPER","ANTsSST",5.680929662117
"Right","pOPER","ANTsSST",5.81069568142085
"Right","pOPER","ANTsSST",5.31774360302444
"Right","pOPER","ANTsSST",6.2962747624851
"Right","pOPER","ANTsSST",5.85301616964205
"Right","pOPER","ANTsSST",6.1885353871559
"Right","pOPER","ANTsSST",6.55376845724605
"Right","pOPER","ANTsSST",6.63613229479044
"Right","pOPER","ANTsSST",7.14166342964084
"Right","pOPER","ANTsSST",6.39502823606819
"Right","pOPER","ANTsSST",6.05061561933064
"Right","pOPER","ANTsSST",5.4407325887526
"Right","pOPER","ANTsSST",7.04880096373538
"Right","pOPER","ANTsSST",6.13318489171503
"Right","pOPER","ANTsSST",5.48397221198299
"Right","pOPER","ANTsSST",5.228169268826
"Right","pOPER","ANTsSST",5.39358674973077
"Right","pOPER","ANTsSST",6.31158155284232
"Right","pOPER","ANTsSST",6.725731074038
"Right","pOPER","ANTsSST",6.34519549084402
"Right","pOPER","ANTsSST",5.97425391650126
"Right","pOPER","ANTsSST",5.76214912602078
"Right","pOPER","ANTsSST",5.94867801024061
"Right","pOPER","ANTsSST",4.88294105474577
"Right","pOPER","ANTsSST",6.00656319503195
"Right","pOPER","ANTsSST",5.55454367926224
"Right","pOPER","ANTsSST",5.0081966729319
"Right","pOPER","ANTsSST",6.81488267452228
"Right","pOPER","ANTsSST",5.91158548087377
"Right","pOPER","ANTsSST",5.68259111073929
"Right","pOPER","ANTsSST",5.65519812112755
"Right","pOPER","ANTsSST",6.34914273414984
"Right","pOPER","ANTsSST",6.04943929513158
"Right","pOPER","ANTsSST",5.92952106823312
"Right","pOPER","ANTsSST",5.21515475043919
"Right","pOPER","ANTsSST",5.63303583178662
"Right","pOPER","ANTsSST",6.07469790132869
"Right","pOPER","ANTsSST",5.66887518616474
"Right","pOPER","ANTsSST",6.64237833659785
"Right","pOPER","ANTsSST",6.64323200488357
"Right","pOPER","ANTsSST",5.54123912845949
"Right","pOPER","ANTsSST",6.88035536723561
"Right","pOPER","ANTsSST",6.16266812885793
"Right","pOPER","ANTsSST",5.95137926081701
"Right","pOPER","ANTsSST",6.14843687880681
"Right","pOPER","ANTsSST",6.24036356009857
"Right","pOPER","ANTsSST",5.56033497172581
"Right","pOPER","ANTsSST",6.57564028633285
"Right","pOPER","ANTsSST",4.7820240451732
"Right","pOPER","ANTsSST",5.57974969575837
"Right","pOPER","ANTsSST",5.80873072976217
"Right","pOPER","ANTsSST",6.63254941489105
"Right","pOPER","ANTsSST",5.44411686752137
"Right","pOPER","ANTsSST",6.96715586043305
"Right","pOPER","ANTsSST",5.24204473051307
"Right","pOPER","ANTsSST",5.33451196406194
"Right","pOPER","ANTsSST",5.55868387294489
"Right","pOPER","ANTsSST",5.53335211693105
"Right","pOPER","ANTsSST",5.8406220279365
"Right","pOPER","ANTsSST",6.78003384522429
"Right","pOPER","ANTsSST",5.26495274634143
"Right","pOPER","ANTsSST",6.11437053814829
"Right","pOPER","ANTsSST",5.15379346766856
"Right","pOPER","ANTsSST",5.00761010263362
"Right","pOPER","ANTsSST",5.77719871940811
"Right","pOPER","ANTsSST",6.19747072649109
"Right","pOPER","ANTsSST",6.2289498925601
"Right","pOPER","ANTsSST",5.98463229989539
"Right","pOPER","ANTsSST",5.80048834999873
"Right","pOPER","ANTsSST",6.17343117740758
"Right","pOPER","ANTsSST",5.46439341348427
"Right","pOPER","ANTsSST",6.44752683011353
"Right","pOPER","ANTsSST",7.05020217132594
"Right","pOPER","ANTsSST",6.06563885429913
"Right","pOPER","ANTsSST",6.00927227367841
"Right","pOPER","ANTsSST",6.13290047809384
"Right","pOPER","ANTsSST",5.32243002603111
"Right","pOPER","ANTsSST",6.20504347208359
"Right","pOPER","ANTsSST",5.7036149531552
"Right","pOPER","ANTsSST",5.25899255167252
"Right","pOPER","ANTsSST",5.10105755020849
"Right","pOPER","ANTsSST",6.16177043874614
"Right","pOPER","ANTsSST",6.0357649207147
"Right","pOPER","ANTsSST",5.66688101034074
"Right","pOPER","ANTsSST",5.58078731758851
"Right","pOPER","ANTsSST",6.93004394942615
"Right","pOPER","ANTsSST",6.18194784515135
"Right","pOPER","ANTsSST",5.90751785982122
"Right","pOPER","ANTsSST",5.9979410096369
"Right","pOPER","ANTsSST",5.57098812907981
"Right","pOPER","ANTsSST",6.02705732471153
"Right","pOPER","ANTsSST",6.89979927557853
"Right","pOPER","ANTsSST",6.07649033040262
"Right","pOPER","ANTsSST",5.50395659511817
"Right","pOPER","ANTsSST",6.75687162161923
"Right","pTRI","FSLong",6.59203665722963
"Right","pTRI","FSLong",5.71018909727059
"Right","pTRI","FSLong",6.49841175487127
"Right","pTRI","FSLong",6.6989985185898
"Right","pTRI","FSLong",6.01578930753375
"Right","pTRI","FSLong",6.79235770160335
"Right","pTRI","FSLong",5.81064856002131
"Right","pTRI","FSLong",6.3133343019207
"Right","pTRI","FSLong",5.49164930969337
"Right","pTRI","FSLong",6.19033443259729
"Right","pTRI","FSLong",5.96235216974129
"Right","pTRI","FSLong",6.45417580859888
"Right","pTRI","FSLong",6.22144870040732
"Right","pTRI","FSLong",6.64709788932047
"Right","pTRI","FSLong",6.59672117802845
"Right","pTRI","FSLong",6.40198984241776
"Right","pTRI","FSLong",5.89858820289568
"Right","pTRI","FSLong",6.28506370149608
"Right","pTRI","FSLong",6.10544664810945
"Right","pTRI","FSLong",6.55167692861038
"Right","pTRI","FSLong",6.18278394546543
"Right","pTRI","FSLong",5.64144105649154
"Right","pTRI","FSLong",5.89442717858177
"Right","pTRI","FSLong",6.16483953571134
"Right","pTRI","FSLong",7.25740449901253
"Right","pTRI","FSLong",6.84081530186477
"Right","pTRI","FSLong",7.31866370123665
"Right","pTRI","FSLong",5.92083282653178
"Right","pTRI","FSLong",7.06118899284303
"Right","pTRI","FSLong",5.95041634423585
"Right","pTRI","FSLong",6.53309617488827
"Right","pTRI","FSLong",6.49337892916782
"Right","pTRI","FSLong",5.69663727087991
"Right","pTRI","FSLong",6.42801046949961
"Right","pTRI","FSLong",5.98236251729797
"Right","pTRI","FSLong",6.34341811648508
"Right","pTRI","FSLong",6.69086152977762
"Right","pTRI","FSLong",5.94054499337819
"Right","pTRI","FSLong",7.61800510809209
"Right","pTRI","FSLong",6.53031729388653
"Right","pTRI","FSLong",6.69774580317637
"Right","pTRI","FSLong",5.58357199410956
"Right","pTRI","FSLong",5.50922431964165
"Right","pTRI","FSLong",6.89829521476236
"Right","pTRI","FSLong",5.57279310185883
"Right","pTRI","FSLong",7.22966315524965
"Right","pTRI","FSLong",6.21417076763671
"Right","pTRI","FSLong",6.41266414906921
"Right","pTRI","FSLong",7.13630291881596
"Right","pTRI","FSLong",5.76903499172978
"Right","pTRI","FSLong",6.33110647858841
"Right","pTRI","FSLong",5.77290685132236
"Right","pTRI","FSLong",5.29697861782333
"Right","pTRI","FSLong",6.18741900454748
"Right","pTRI","FSLong",6.37236109771349
"Right","pTRI","FSLong",6.46755247673809
"Right","pTRI","FSLong",6.18202634692467
"Right","pTRI","FSLong",6.83073442912246
"Right","pTRI","FSLong",6.6653416765114
"Right","pTRI","FSLong",5.7435263112172
"Right","pTRI","FSLong",6.17828040243081
"Right","pTRI","FSLong",6.18594585600015
"Right","pTRI","FSLong",7.41664508296951
"Right","pTRI","FSLong",6.31903002099536
"Right","pTRI","FSLong",7.31991705129889
"Right","pTRI","FSLong",6.8398061808522
"Right","pTRI","FSLong",6.65961462846543
"Right","pTRI","FSLong",6.44830545305857
"Right","pTRI","FSLong",6.29070234920429
"Right","pTRI","FSLong",7.87492699355432
"Right","pTRI","FSLong",6.07300374991375
"Right","pTRI","FSLong",6.74751592504809
"Right","pTRI","FSLong",6.06600281344214
"Right","pTRI","FSLong",6.58408441286314
"Right","pTRI","FSLong",6.3602478276991
"Right","pTRI","FSLong",7.23118655237904
"Right","pTRI","FSLong",6.71044286360391
"Right","pTRI","FSLong",5.57247014241597
"Right","pTRI","FSLong",6.42926307168991
"Right","pTRI","FSLong",6.45283073728513
"Right","pTRI","FSLong",6.89968005366645
"Right","pTRI","FSLong",6.74954592718981
"Right","pTRI","FSLong",4.88301285355601
"Right","pTRI","FSLong",6.07464631061986
"Right","pTRI","FSLong",6.08653633276922
"Right","pTRI","FSLong",6.31890655129845
"Right","pTRI","FSLong",6.46722584540315
"Right","pTRI","FSLong",6.44580010053413
"Right","pTRI","FSLong",6.56520080782217
"Right","pTRI","FSLong",6.55797496026328
"Right","pTRI","FSLong",6.27581026685138
"Right","pTRI","FSLong",6.23002308614887
"Right","pTRI","FSLong",6.59110528019888
"Right","pTRI","FSLong",6.81425393029535
"Right","pTRI","FSLong",6.88278502599124
"Right","pTRI","FSLong",6.91211654058008
"Right","pTRI","FSLong",5.47477114139214
"Right","pTRI","FSLong",5.66243098419964
"Right","pTRI","FSLong",5.72001312473674
"Right","pTRI","FSLong",5.99353742762105
"Right","pTRI","ANTsNative",6.27987911893402
"Right","pTRI","ANTsNative",5.3147150877007
"Right","pTRI","ANTsNative",6.08836698808415
"Right","pTRI","ANTsNative",6.50102055953014
"Right","pTRI","ANTsNative",5.8831927579339
"Right","pTRI","ANTsNative",6.74556084610078
"Right","pTRI","ANTsNative",5.2019510660544
"Right","pTRI","ANTsNative",5.90010963816144
"Right","pTRI","ANTsNative",5.34463978157694
"Right","pTRI","ANTsNative",5.90921019743626
"Right","pTRI","ANTsNative",5.63187319432541
"Right","pTRI","ANTsNative",6.01540659099841
"Right","pTRI","ANTsNative",6.06637962700016
"Right","pTRI","ANTsNative",5.8239621605642
"Right","pTRI","ANTsNative",6.29932940486305
"Right","pTRI","ANTsNative",6.16142440463141
"Right","pTRI","ANTsNative",5.57530121686447
"Right","pTRI","ANTsNative",6.15264700306246
"Right","pTRI","ANTsNative",5.98811673657371
"Right","pTRI","ANTsNative",6.39758591947987
"Right","pTRI","ANTsNative",5.89879147214315
"Right","pTRI","ANTsNative",5.2785081528606
"Right","pTRI","ANTsNative",5.68339508822751
"Right","pTRI","ANTsNative",5.96140899707169
"Right","pTRI","ANTsNative",6.76419274334161
"Right","pTRI","ANTsNative",6.48609488208964
"Right","pTRI","ANTsNative",6.98666452719179
"Right","pTRI","ANTsNative",5.84650781279034
"Right","pTRI","ANTsNative",6.46003773859112
"Right","pTRI","ANTsNative",5.60684718473345
"Right","pTRI","ANTsNative",6.22659537151922
"Right","pTRI","ANTsNative",5.93960256666111
"Right","pTRI","ANTsNative",4.93168270395778
"Right","pTRI","ANTsNative",5.94231731932411
"Right","pTRI","ANTsNative",5.6295441457824
"Right","pTRI","ANTsNative",6.00778554883732
"Right","pTRI","ANTsNative",6.84777123918114
"Right","pTRI","ANTsNative",5.49684451955895
"Right","pTRI","ANTsNative",7.04730887073332
"Right","pTRI","ANTsNative",6.13337223689649
"Right","pTRI","ANTsNative",6.00533489459959
"Right","pTRI","ANTsNative",5.6529377401633
"Right","pTRI","ANTsNative",5.36679340195245
"Right","pTRI","ANTsNative",6.57865861314879
"Right","pTRI","ANTsNative",4.93346664395651
"Right","pTRI","ANTsNative",6.80495171100705
"Right","pTRI","ANTsNative",6.01763692541165
"Right","pTRI","ANTsNative",5.96581727168953
"Right","pTRI","ANTsNative",6.71152579569036
"Right","pTRI","ANTsNative",5.27537950224891
"Right","pTRI","ANTsNative",6.28809819071132
"Right","pTRI","ANTsNative",5.68170330814777
"Right","pTRI","ANTsNative",4.71411806073099
"Right","pTRI","ANTsNative",6.10678872031736
"Right","pTRI","ANTsNative",6.24456866993728
"Right","pTRI","ANTsNative",6.24187174741432
"Right","pTRI","ANTsNative",5.67468168339851
"Right","pTRI","ANTsNative",6.1208281611117
"Right","pTRI","ANTsNative",6.11316609983249
"Right","pTRI","ANTsNative",5.62210850125486
"Right","pTRI","ANTsNative",6.21894533386243
"Right","pTRI","ANTsNative",5.87572514781389
"Right","pTRI","ANTsNative",7.31601314310767
"Right","pTRI","ANTsNative",6.44267389688153
"Right","pTRI","ANTsNative",6.98068991236488
"Right","pTRI","ANTsNative",6.35008500564733
"Right","pTRI","ANTsNative",6.20654800893922
"Right","pTRI","ANTsNative",6.00333170078032
"Right","pTRI","ANTsNative",5.90092314313805
"Right","pTRI","ANTsNative",7.20733439810054
"Right","pTRI","ANTsNative",5.91465797946839
"Right","pTRI","ANTsNative",6.37585896369482
"Right","pTRI","ANTsNative",5.74026674161949
"Right","pTRI","ANTsNative",6.39356090678742
"Right","pTRI","ANTsNative",5.99871127453283
"Right","pTRI","ANTsNative",6.87628148769908
"Right","pTRI","ANTsNative",5.98954932102364
"Right","pTRI","ANTsNative",5.56332208612525
"Right","pTRI","ANTsNative",6.54503027509633
"Right","pTRI","ANTsNative",5.86735114762196
"Right","pTRI","ANTsNative",6.43797430089075
"Right","pTRI","ANTsNative",6.18670008741133
"Right","pTRI","ANTsNative",4.71456265101888
"Right","pTRI","ANTsNative",6.00678465082055
"Right","pTRI","ANTsNative",5.93589369229235
"Right","pTRI","ANTsNative",6.05574385597044
"Right","pTRI","ANTsNative",5.95386407746992
"Right","pTRI","ANTsNative",6.28262630897895
"Right","pTRI","ANTsNative",6.0444953776634
"Right","pTRI","ANTsNative",5.97708859326385
"Right","pTRI","ANTsNative",6.19435009049981
"Right","pTRI","ANTsNative",6.08824802020461
"Right","pTRI","ANTsNative",5.93538681297388
"Right","pTRI","ANTsNative",6.35893161600838
"Right","pTRI","ANTsNative",6.18413842407859
"Right","pTRI","ANTsNative",6.02913715473128
"Right","pTRI","ANTsNative",5.30976653074773
"Right","pTRI","ANTsNative",5.30580193973895
"Right","pTRI","ANTsNative",5.49320923394191
"Right","pTRI","ANTsNative",5.87980216897654
"Right","pTRI","ANTsSST",6.37502456636108
"Right","pTRI","ANTsSST",5.39576224409545
"Right","pTRI","ANTsSST",6.0693564822242
"Right","pTRI","ANTsSST",6.53526704319751
"Right","pTRI","ANTsSST",5.95484929869239
"Right","pTRI","ANTsSST",6.70729956594449
"Right","pTRI","ANTsSST",5.36244109859885
"Right","pTRI","ANTsSST",5.84905664325337
"Right","pTRI","ANTsSST",5.40980727262563
"Right","pTRI","ANTsSST",5.91811578636495
"Right","pTRI","ANTsSST",5.58769103233058
"Right","pTRI","ANTsSST",6.04589410966246
"Right","pTRI","ANTsSST",6.18237819157667
"Right","pTRI","ANTsSST",5.82457805603253
"Right","pTRI","ANTsSST",6.2660764596163
"Right","pTRI","ANTsSST",6.33909781526056
"Right","pTRI","ANTsSST",5.64563894197906
"Right","pTRI","ANTsSST",6.18806467879221
"Right","pTRI","ANTsSST",5.87859870048933
"Right","pTRI","ANTsSST",6.51127304736116
"Right","pTRI","ANTsSST",5.8928228756734
"Right","pTRI","ANTsSST",5.31531573085572
"Right","pTRI","ANTsSST",5.71822636727454
"Right","pTRI","ANTsSST",6.00607980855582
"Right","pTRI","ANTsSST",6.73995439790099
"Right","pTRI","ANTsSST",6.59784804982648
"Right","pTRI","ANTsSST",7.01960765679411
"Right","pTRI","ANTsSST",5.85021242645299
"Right","pTRI","ANTsSST",6.38291462225011
"Right","pTRI","ANTsSST",5.56104680154496
"Right","pTRI","ANTsSST",6.2712738205054
"Right","pTRI","ANTsSST",5.98696055368497
"Right","pTRI","ANTsSST",4.8404631955743
"Right","pTRI","ANTsSST",6.01617747082205
"Right","pTRI","ANTsSST",5.53479289342493
"Right","pTRI","ANTsSST",5.89318381700126
"Right","pTRI","ANTsSST",6.84279375531273
"Right","pTRI","ANTsSST",5.55290925584931
"Right","pTRI","ANTsSST",7.10246743186002
"Right","pTRI","ANTsSST",6.12870617852345
"Right","pTRI","ANTsSST",5.97871221993128
"Right","pTRI","ANTsSST",5.69523460117959
"Right","pTRI","ANTsSST",5.36230966896007
"Right","pTRI","ANTsSST",6.6276166389175
"Right","pTRI","ANTsSST",4.96244672321297
"Right","pTRI","ANTsSST",7.06382255843862
"Right","pTRI","ANTsSST",6.03129341139581
"Right","pTRI","ANTsSST",5.98805954992411
"Right","pTRI","ANTsSST",6.89128186941194
"Right","pTRI","ANTsSST",5.31705041409982
"Right","pTRI","ANTsSST",6.28101240336753
"Right","pTRI","ANTsSST",5.65119100567349
"Right","pTRI","ANTsSST",4.63999752400737
"Right","pTRI","ANTsSST",6.20683796470917
"Right","pTRI","ANTsSST",6.23124621683948
"Right","pTRI","ANTsSST",6.23117249710751
"Right","pTRI","ANTsSST",5.70525921299412
"Right","pTRI","ANTsSST",6.19154843829312
"Right","pTRI","ANTsSST",6.08482841098688
"Right","pTRI","ANTsSST",5.71881838716982
"Right","pTRI","ANTsSST",6.13605866058501
"Right","pTRI","ANTsSST",5.9905123860398
"Right","pTRI","ANTsSST",7.43810534245302
"Right","pTRI","ANTsSST",6.46847313236903
"Right","pTRI","ANTsSST",7.0783639913128
"Right","pTRI","ANTsSST",6.36444791603673
"Right","pTRI","ANTsSST",6.16418548227438
"Right","pTRI","ANTsSST",6.02810901303877
"Right","pTRI","ANTsSST",5.80276287190319
"Right","pTRI","ANTsSST",7.32174788138965
"Right","pTRI","ANTsSST",5.90132356591691
"Right","pTRI","ANTsSST",6.60249797047393
"Right","pTRI","ANTsSST",5.81522217268213
"Right","pTRI","ANTsSST",6.42609481859302
"Right","pTRI","ANTsSST",5.96721992774532
"Right","pTRI","ANTsSST",6.86856450124573
"Right","pTRI","ANTsSST",6.19288326551178
"Right","pTRI","ANTsSST",5.56622063126711
"Right","pTRI","ANTsSST",6.46580875368825
"Right","pTRI","ANTsSST",5.80947500692342
"Right","pTRI","ANTsSST",6.48805290754204
"Right","pTRI","ANTsSST",6.17160302637954
"Right","pTRI","ANTsSST",4.74076932457921
"Right","pTRI","ANTsSST",6.0361069859212
"Right","pTRI","ANTsSST",5.91993452792526
"Right","pTRI","ANTsSST",6.04362723310097
"Right","pTRI","ANTsSST",5.88760895714727
"Right","pTRI","ANTsSST",6.23390980825712
"Right","pTRI","ANTsSST",6.16850962621947
"Right","pTRI","ANTsSST",6.04039526129374
"Right","pTRI","ANTsSST",6.26591421019544
"Right","pTRI","ANTsSST",6.04507419965138
"Right","pTRI","ANTsSST",5.86356500593295
"Right","pTRI","ANTsSST",6.43264977657195
"Right","pTRI","ANTsSST",6.19779583682091
"Right","pTRI","ANTsSST",6.09083707534984
"Right","pTRI","ANTsSST",5.33036297729081
"Right","pTRI","ANTsSST",5.39567870272125
"Right","pTRI","ANTsSST",5.53977151442958
"Right","pTRI","ANTsSST",5.80042167212931
"Right","PCC","FSLong",6.93332757069518
"Right","PCC","FSLong",6.82099356435499
"Right","PCC","FSLong",6.44879280692039
"Right","PCC","FSLong",6.58327635498103
"Right","PCC","FSLong",6.50097117828352
"Right","PCC","FSLong",7.21842144079194
"Right","PCC","FSLong",7.12729632133826
"Right","PCC","FSLong",6.74078512246558
"Right","PCC","FSLong",5.97359428188017
"Right","PCC","FSLong",6.42471101104879
"Right","PCC","FSLong",6.83499686616094
"Right","PCC","FSLong",7.19530797715675
"Right","PCC","FSLong",6.93103977577856
"Right","PCC","FSLong",6.49950570747597
"Right","PCC","FSLong",6.9897445225676
"Right","PCC","FSLong",8.17763157804366
"Right","PCC","FSLong",6.48444594768694
"Right","PCC","FSLong",6.07358680770268
"Right","PCC","FSLong",6.34626605095837
"Right","PCC","FSLong",6.80068327710689
"Right","PCC","FSLong",6.66093121173114
"Right","PCC","FSLong",7.27863344667061
"Right","PCC","FSLong",5.02569568061008
"Right","PCC","FSLong",6.90580364271167
"Right","PCC","FSLong",6.36246861443502
"Right","PCC","FSLong",6.45036240067185
"Right","PCC","FSLong",6.85979771008959
"Right","PCC","FSLong",6.41564365003341
"Right","PCC","FSLong",6.64245704016841
"Right","PCC","FSLong",5.62498119836764
"Right","PCC","FSLong",7.48883550895779
"Right","PCC","FSLong",6.00494234238055
"Right","PCC","FSLong",6.42004250059619
"Right","PCC","FSLong",6.19906070054827
"Right","PCC","FSLong",5.94793714417796
"Right","PCC","FSLong",7.42351002718922
"Right","PCC","FSLong",7.30821550005592
"Right","PCC","FSLong",7.19206728773208
"Right","PCC","FSLong",6.12340503234611
"Right","PCC","FSLong",7.22775004502417
"Right","PCC","FSLong",7.13428569462624
"Right","PCC","FSLong",6.51853182151519
"Right","PCC","FSLong",6.07621832897904
"Right","PCC","FSLong",6.20070892474559
"Right","PCC","FSLong",6.96394386335563
"Right","PCC","FSLong",6.30740352328187
"Right","PCC","FSLong",7.23058456861851
"Right","PCC","FSLong",7.25396900976391
"Right","PCC","FSLong",6.3807310921732
"Right","PCC","FSLong",7.03599233209862
"Right","PCC","FSLong",6.60912164990884
"Right","PCC","FSLong",6.27920227358641
"Right","PCC","FSLong",6.14334408784127
"Right","PCC","FSLong",6.89676835730703
"Right","PCC","FSLong",7.39524759936394
"Right","PCC","FSLong",6.36780519371055
"Right","PCC","FSLong",7.0341327310688
"Right","PCC","FSLong",7.89626417685246
"Right","PCC","FSLong",6.64730377182621
"Right","PCC","FSLong",5.96431322718788
"Right","PCC","FSLong",7.01566203458604
"Right","PCC","FSLong",6.58136021483553
"Right","PCC","FSLong",7.45192490521225
"Right","PCC","FSLong",6.68209146329775
"Right","PCC","FSLong",6.47561423268376
"Right","PCC","FSLong",7.46097619495714
"Right","PCC","FSLong",6.93074423112759
"Right","PCC","FSLong",7.63200514593187
"Right","PCC","FSLong",5.67175689580456
"Right","PCC","FSLong",5.87688589919691
"Right","PCC","FSLong",5.84522186596918
"Right","PCC","FSLong",6.9511427970377
"Right","PCC","FSLong",6.45927770883505
"Right","PCC","FSLong",7.21576990474328
"Right","PCC","FSLong",6.49368058083332
"Right","PCC","FSLong",6.41021215472749
"Right","PCC","FSLong",7.08086765729369
"Right","PCC","FSLong",5.89739418035959
"Right","PCC","FSLong",6.24753229103738
"Right","PCC","FSLong",6.68762368383724
"Right","PCC","FSLong",6.45413288852865
"Right","PCC","FSLong",6.10081756560699
"Right","PCC","FSLong",7.85521231297384
"Right","PCC","FSLong",5.84647547898598
"Right","PCC","FSLong",6.87504692572885
"Right","PCC","FSLong",5.95743220290441
"Right","PCC","FSLong",7.06714150326943
"Right","PCC","FSLong",6.5169653286152
"Right","PCC","FSLong",6.41710311422809
"Right","PCC","FSLong",6.89944031575752
"Right","PCC","FSLong",6.69696545608493
"Right","PCC","FSLong",6.38587351464172
"Right","PCC","FSLong",6.46154719663844
"Right","PCC","FSLong",5.80460292006492
"Right","PCC","FSLong",6.98305173163248
"Right","PCC","FSLong",6.48302244577366
"Right","PCC","FSLong",6.77486994687185
"Right","PCC","FSLong",6.89656034925265
"Right","PCC","FSLong",7.05293271766508
"Right","PCC","FSLong",5.68997135661238
