"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"rCUN","ANTsNative",0.248396856834723,0.259603794373217,0.262602300529221,0.265523188702398,0.277036758715302,0.00435292367361981,0.863945472384961,0.967078780679205,0.985097830012962,1.00383590311716,1.09221065727619,0.0274832283266833,3.27757348302743,3.67313610545752,3.75485717690981,3.83221984281199,4.18927367809989,0.121079754900241
"rENT","ANTsNative",0.209104064259513,0.218765879936076,0.221150968867501,0.223702474629466,0.237228038685672,0.00369364627207005,0.890654938807385,0.96438607825275,0.9826487647278,1.00126306344803,1.10370039355024,0.0269893796660259,3.92939733583334,4.34763672660112,4.44537717870666,4.54190234784333,5.09455663162702,0.142055835763967
"rFUS","ANTsNative",0.236289969437277,0.247491707128745,0.250063200584601,0.252714659378422,0.264949084901483,0.00400442354841932,0.905256914303859,0.964713943873428,0.983572569288868,1.00319610061373,1.07727123364813,0.0278516142637034,3.54545436129674,3.84440805896451,3.93533248204369,4.01918984592323,4.37460873471027,0.127370091324423
"rIPL","ANTsNative",0.222640941605903,0.233285178143378,0.235955817092471,0.238464329572384,0.249814833688435,0.00394220784988173,0.9047845082872,0.972973078065569,0.990769980533986,1.00932027378913,1.09709398423221,0.0271076007866932,3.79042501774764,4.11259593804872,4.20259630443026,4.29252668475925,4.72184165210863,0.133600633019119
"rITG","ANTsNative",0.240160502508571,0.251146589741985,0.253930836488297,0.256713217089212,0.271186731847809,0.0042134909222747,0.882076093574826,0.953028405960759,0.971471504723658,0.990344029062568,1.07049236630977,0.0273327183418997,3.40303153189381,3.73908892375077,3.82683474264842,3.91399737895886,4.39841814239966,0.126938902574937
"riCC","ANTsNative",0.206592828500947,0.215689238552056,0.218159865264069,0.220568157736355,0.232027395227825,0.00360441741484777,0.890733425145543,0.965018630802437,0.983242665068663,1.00101955638328,1.07824198069213,0.0263677565719457,4.00442207168398,4.40929494677087,4.50707700174643,4.60564845705203,5.00191910229173,0.144114231869374
"rLOG","ANTsNative",0.255670317004361,0.268788545487835,0.271863432294716,0.274891699298697,0.289066774797417,0.00451729885608253,0.864461718416651,0.948487594001454,0.966652949778059,0.98526620010302,1.07125351796349,0.0274307527944646,3.1505486696608,3.47909926798055,3.55691854362451,3.63381109798341,4.07891340619232,0.117765582051402
"rLOF","ANTsNative",0.245210268068198,0.256363160188688,0.259165805046528,0.262041039983729,0.274362310496582,0.00424342487390594,0.89688162018781,0.967526545252771,0.986178166250408,1.00476151094054,1.12445983112173,0.027373175644542,3.36412712992359,3.72237167418553,3.8045391829913,3.88881283981768,4.39401558136174,0.122587353945254
"rLING","ANTsNative",0.257907268651829,0.273654280935018,0.276948673564577,0.280190659116931,0.294396067825552,0.00475633260502382,0.873280579424136,0.948594649505344,0.966003351410422,0.983549854008476,1.06347923070701,0.0265847139813616,3.12254324948917,3.41186049646334,3.48811797863858,3.5662510064066,3.87809562557337,0.113595792852651
"rMOF","ANTsNative",0.235669076322019,0.246232650157511,0.248826768119518,0.251519356825921,0.265572752124954,0.00400272736816994,0.912490860784284,0.974704480081158,0.992887212858186,1.01184761674654,1.09413452813,0.0275624381975324,3.57700965700016,3.90468723303351,3.9884375749023,4.07841771667876,4.45916992280276,0.1285189823075
