"DktRegion","Pipeline","sigma.0.","sigma.25.","sigma.50.","sigma.75.","sigma.100.","sigma.sd","tau.0.","tau.25.","tau.50.","tau.75.","tau.100.","tau.sd","variance.ratio.0.","variance.ratio.25.","variance.ratio.50.","variance.ratio.75.","variance.ratio.100.","variance.ratio.sd"
"lperiCAL","FSCross",0.500554851255638,0.521786178369353,0.527756740069015,0.533779694665006,0.558895167596691,0.00875662655066605,0.777478181924759,0.853522624584636,0.871584335017771,0.889657689932489,0.972633668716258,0.0267525598347535,1.45308252684477,1.61227853412861,1.65191174897278,1.69203604055909,1.8879018473012,0.0599805621433852
"lpostC","FSCross",0.386206793343214,0.409086145518654,0.413724007734521,0.418422766384108,0.439631595405946,0.00689455009518606,0.833691538807104,0.895477385435388,0.913246474003913,0.93189391542452,1.01675364540801,0.0265591564932037,1.96803535116821,2.15594503528713,2.20613535179549,2.26059616392347,2.49159407629491,0.0753502063245759
"lPCC","FSCross",0.397988472365298,0.42094667580216,0.425782260444848,0.430613386048336,0.452049478948522,0.00712248674021164,0.835669270815357,0.897953348235318,0.916190644265659,0.933574056028259,1.00962364760717,0.0262442324229315,1.9043556127665,2.1027029583353,2.15168991935914,2.20049167308096,2.46260034165489,0.0736549312260535
"lPreC","FSCross",0.451111607991301,0.471075171435583,0.476114254927966,0.481436722365174,0.509307739302963,0.00791345927798215,0.788239134913155,0.869363013658082,0.886559708631549,0.904535054944394,0.97928982348132,0.0259934328144882,1.61994227065509,1.81906313189626,1.86219844591878,1.90579542073508,2.1042061525553,0.0642884486134913
"lPCUN","FSCross",0.326239131830571,0.344081365507637,0.348007245465709,0.351899952216133,0.366503195889918,0.00575656672517272,0.867396857918851,0.93394248075496,0.951396755087005,0.970541796290525,1.05274975595207,0.0272819745013672,2.43449528926539,2.67496322627184,2.7353398961099,2.79659882268847,3.10673467646768,0.0926890310104846
"lrACC","FSCross",0.374586716478034,0.390962994129406,0.395356834164586,0.399667185453394,0.418891002085198,0.00638067354524736,0.857499729838374,0.922264972452507,0.939885226675015,0.957199529582176,1.04354953352775,0.0266342028680374,2.1323908172311,2.3251677493023,2.37752421581856,2.43045731328324,2.72574359760024,0.0781831567228407
"lrMFG","FSCross",0.392596181149569,0.409132875698736,0.413552496770948,0.418263041065125,0.438264977274795,0.00682576941869242,0.836642993021383,0.90169143302337,0.919781978224593,0.938262348204103,1.01869330511408,0.0270671258057759,1.95451311201545,2.17348786962575,2.22433199029168,2.27384909566716,2.52628604861998,0.0758094231415264
"lSFG","FSCross",0.360413752406806,0.376211136441892,0.380728439558502,0.384853520512042,0.404785887940416,0.00643599021302971,0.836484155379882,0.915075257681196,0.933424121522288,0.951020313709656,1.04771287219632,0.0271612830606979,2.13849445197089,2.39699166281504,2.45204432716949,2.50838980396159,2.81340701322087,0.0827544985023613
"lSPL","FSCross",0.345208905697266,0.360653356033677,0.364728362780142,0.368676839940037,0.387338895842467,0.00603160051503622,0.857968894161859,0.921163025450947,0.94025228573827,0.958916644471785,1.05129320523147,0.0275732941671277,2.2830307213238,2.51826355339819,2.57680515617652,2.63838502004038,2.91318360475779,0.0871730441136847
"lSTG","FSCross",0.26557251579101,0.278850770823384,0.282000856365615,0.285218208393118,0.300323544286147,0.00474825120336115,0.869046253802311,0.954589360276028,0.972576716531487,0.990876032737447,1.09142690232513,0.0270902515817639,3.04804287637433,3.37311885097029,3.44877469093186,3.52590909503653,3.85210885044911,0.113291528145096
